account,postdate,tweet,link,replysource,platform,has_parent_context,context_text,sentiment_label,sentiment_score,week
itsdaisyhand,2026-05-04 05:48:18+00:00,"IHHHH KITAA KAN EMANG GAK SELEVEL SAMA NEGARAA ITU KAKK 🤣🤣🤣
tapi herannya di twitter tuh masih banyak disanjung2 negara biadab satu itu wkwkwk mgkn sejenis sama manusia2 di twitter kali yaa upppss IHHHH KITAA KAN EMANG GAK SELEVEL SAMA NEGARAA ITU KAKK 🤣🤣🤣
tapi herannya di twitter tuh masih banyak disanjung2 negara biadab satu itu wkwkwk mgkn sejenis sama manusia2 di twitter kali yaa upppss",https://www.threads.com/@itsdaisyhand/post/DX59NJxCaUt,https://www.threads.com/@ayumulia_/post/DX5MkvcE72g,threads,False,"IHHHH KITAA KAN EMANG GAK SELEVEL SAMA NEGARAA ITU KAKK 🤣🤣🤣
tapi herannya di twitter tuh masih banyak disanjung2 negara biadab satu itu wkwkwk mgkn sejenis sama manusia2 di twitter kali yaa upppss IHHHH KITAA KAN EMANG GAK SELEVEL SAMA NEGARAA ITU KAKK 🤣🤣🤣
tapi herannya di twitter tuh masih banyak disanjung2 negara biadab satu itu wkwkwk mgkn sejenis sama manusia2 di twitter kali yaa upppss",negative,0.5823088884353638,2026-05-04
_.bebsssssssss,2026-05-04 10:46:28+00:00,iya kan kalian di bawah🤭  Translate iya kan kalian di bawah🤭,https://www.threads.com/@_.bebsssssssss/post/DX6fVAzEy6o,https://www.threads.com/@ayumulia_/post/DX5MkvcE72g,threads,False,iya kan kalian di bawah🤭  Translate iya kan kalian di bawah🤭,neutral,0.7857690453529358,2026-05-04
itsdaisyhand,2026-05-04 11:50:25+00:00,ohhh kalo lu berarti di mana tuh? di paling bawahh yaa berarti sampe2 hobi beutt ngeklaim budaya dari negara gw 🤣🤣 ohhh kalo lu berarti di mana tuh? di paling bawahh yaa berarti sampe2 hobi beutt ngeklaim budaya dari negara gw 🤣🤣,https://www.threads.com/@itsdaisyhand/post/DX6mpeTifXa,https://www.threads.com/@ayumulia_/post/DX5MkvcE72g,threads,False,ohhh kalo lu berarti di mana tuh? di paling bawahh yaa berarti sampe2 hobi beutt ngeklaim budaya dari negara gw 🤣🤣 ohhh kalo lu berarti di mana tuh? di paling bawahh yaa berarti sampe2 hobi beutt ngeklaim budaya dari negara gw 🤣🤣,negative,0.4348931610584259,2026-05-04
itsdaisyhand,2026-05-04 16:28:10+00:00,woylahhh salah login akun apa gimana siyyyy niat amat ampe bikin akun baru kosongan gini wkwkwk dasar malinggg woylahhh salah login akun apa gimana siyyyy niat amat ampe bikin akun baru kosongan gini wkwkwk dasar malinggg,https://www.threads.com/@itsdaisyhand/post/DX7Gbr7j83-,https://www.threads.com/@ayumulia_/post/DX5MkvcE72g,threads,False,woylahhh salah login akun apa gimana siyyyy niat amat ampe bikin akun baru kosongan gini wkwkwk dasar malinggg woylahhh salah login akun apa gimana siyyyy niat amat ampe bikin akun baru kosongan gini wkwkwk dasar malinggg,negative,0.9961973428726196,2026-05-04
syvfhvrdy,2026-05-05 09:36:45+00:00,"Kualitas EQ konon, korg panggil kiteorang malaydesh, malingsia, etc boleh plak? Acah suci pukianjing bloody konoha fuckers. Sialan. Kualitas EQ konon, korg panggil kiteorang malaydesh, malingsia, etc boleh plak? Acah suci pukianjing bloody konoha fuckers. Sialan.",https://www.threads.com/@syvfhvrdy/post/DX88JVLkUiB,https://www.threads.com/@ayumulia_/post/DX5MkvcE72g,threads,False,"Kualitas EQ konon, korg panggil kiteorang malaydesh, malingsia, etc boleh plak? Acah suci pukianjing bloody konoha fuckers. Sialan. Kualitas EQ konon, korg panggil kiteorang malaydesh, malingsia, etc boleh plak? Acah suci pukianjing bloody konoha fuckers. Sialan.",negative,0.9642699956893921,2026-05-04
ayumulia_,2026-05-04 03:43:27+00:00,Thank you warga NPD yg g punya apapun buat dibanggain 🫶🏻 Thank you warga NPD yg g punya apapun buat dibanggain 🫶🏻,https://www.threads.com/@ayumulia_/post/DX5u61ECVh7,https://www.threads.com/@ayumulia_/post/DX5MkvcE72g,threads,False,Thank you warga NPD yg g punya apapun buat dibanggain 🫶🏻 Thank you warga NPD yg g punya apapun buat dibanggain 🫶🏻,neutral,0.5521528124809265,2026-05-04
thepoohgenk,2026-05-04 06:05:18+00:00,Kesempatan soalnya wkwkwkkw kan emang sdm Indonesia bodoh harus di akui Kesempatan soalnya wkwkwkkw kan emang sdm Indonesia bodoh harus di akui,https://www.threads.com/@thepoohgenk/post/DX5_Ju6Ezeq,https://www.threads.com/@ayumulia_/post/DX5MkvcE72g,threads,False,Kesempatan soalnya wkwkwkkw kan emang sdm Indonesia bodoh harus di akui Kesempatan soalnya wkwkwkkw kan emang sdm Indonesia bodoh harus di akui,negative,0.9976170659065247,2026-05-04
imanlier,2026-05-06 10:45:09+00:00,"ya itu kak, padahal ngaku nya SI TERPALING ISLAM, SI TERPALING IQ TINGGI, tapi mulutnya kek org ga pernah sekolah adabnya ga ada😂😂  Translate ya itu kak, padahal ngaku nya SI TERPALING ISLAM, SI TERPALING IQ TINGGI, tapi mulutnya kek org ga pernah sekolah adabnya ga ada😂😂",https://www.threads.com/@imanlier/post/DX_oxL-j-Jl,https://www.threads.com/@ayumulia_/post/DX5MkvcE72g,threads,False,"ya itu kak, padahal ngaku nya SI TERPALING ISLAM, SI TERPALING IQ TINGGI, tapi mulutnya kek org ga pernah sekolah adabnya ga ada😂😂  Translate ya itu kak, padahal ngaku nya SI TERPALING ISLAM, SI TERPALING IQ TINGGI, tapi mulutnya kek org ga pernah sekolah adabnya ga ada😂😂",negative,0.9787776470184326,2026-05-04
rita.yuliati.7758,2026-04-25 04:52:01+00:00,Tunjangan dan gaji nya lebih keren standar SNI  Translate Tunjangan dan gaji nya lebih keren standar SNI,https://www.threads.com/@rita.yuliati.7758/post/DXirnG3mfiH,https://www.threads.com/@abu_zainal07/post/DXioP7vgK76,threads,False,Tunjangan dan gaji nya lebih keren standar SNI  Translate Tunjangan dan gaji nya lebih keren standar SNI,positive,0.9678751826286316,2026-04-20
clm_shipping,2026-07-01 01:38:57+00:00,Mata dunia ' apa mata Loe yg picek !?? 🤪 Mata dunia ' apa mata Loe yg picek !?? 🤪,https://www.threads.com/@clm_shipping/post/DaO2xr9EzVa,https://www.threads.com/@noraliana2/post/DaM_LXcGUzG,threads,False,Mata dunia ' apa mata Loe yg picek !?? 🤪 Mata dunia ' apa mata Loe yg picek !?? 🤪,negative,0.8664160966873169,2026-06-29
dewa_kejet,2026-07-01 01:07:48+00:00,Postingan orang mimpi di siang hari  Translate Postingan orang mimpi di siang hari,https://www.threads.com/@dewa_kejet/post/DaOzNkjEz8-,https://www.threads.com/@noraliana2/post/DaM_LXcGUzG,threads,False,Postingan orang mimpi di siang hari  Translate Postingan orang mimpi di siang hari,neutral,0.9220637679100037,2026-06-29
ihbasnoorha,2026-06-30 22:44:00+00:00,Postingan anak dari rahim yg bapaknya gak jelas Postingan anak dari rahim yg bapaknya gak jelas,https://www.threads.com/@ihbasnoorha/post/DaOiwVQEjJX,https://www.threads.com/@noraliana2/post/DaM_LXcGUzG,threads,False,Postingan anak dari rahim yg bapaknya gak jelas Postingan anak dari rahim yg bapaknya gak jelas,negative,0.8935689330101013,2026-06-29
yudikominfo,2026-07-01 01:13:41+00:00,"Luar biasa ulah ternak dajjal mengolah berita hoax dengan menarasikan informasi seolah berita itu benar. Dengan tujuan agar rakyat terpancing & terprovokasi demi memuluskan niat jahat para pemimpin ternak dajjal. Mereka sungguh manusia yang tidak mengenal agama, tidak takut dosa, azab & neraka. Isi  provokasinya hanya foto, video  yang sama, di edit & dibumbuhi tulisan provokatif, disebarluaskan dengan narasi busuk yang mengacaukan & menyesatkan. bila dikritik, lantas emosi & berkata kotor.  Translate Luar biasa ulah ternak dajjal mengolah berita hoax dengan menarasikan informasi seolah berita itu benar. Dengan tujuan agar rakyat terpancing & terprovokasi demi memuluskan niat jahat para pemimpin ternak dajjal. Mereka sungguh manusia yang tidak mengenal agama, tidak takut dosa, azab & neraka. Isi  provokasinya hanya foto, video  yang sama, di edit & dibumbuhi tulisan provokatif, disebarluaskan dengan narasi busuk yang mengacaukan & menyesatkan. bila dikritik, lantas emosi & berkata kotor.",https://www.threads.com/@yudikominfo/post/DaOz4jJErzl,https://www.threads.com/@noraliana2/post/DaM_LXcGUzG,threads,False,"Luar biasa ulah ternak dajjal mengolah berita hoax dengan menarasikan informasi seolah berita itu benar. Dengan tujuan agar rakyat terpancing & terprovokasi demi memuluskan niat jahat para pemimpin ternak dajjal. Mereka sungguh manusia yang tidak mengenal agama, tidak takut dosa, azab & neraka. Isi  provokasinya hanya foto, video  yang sama, di edit & dibumbuhi tulisan provokatif, disebarluaskan dengan narasi busuk yang mengacaukan & menyesatkan. bila dikritik, lantas emosi & berkata kotor.  Translate Luar biasa ulah ternak dajjal mengolah berita hoax dengan menarasikan informasi seolah berita itu benar. Dengan tujuan agar rakyat terpancing & terprovokasi demi memuluskan niat jahat para pemimpin ternak dajjal. Mereka sungguh manusia yang tidak mengenal agama, tidak takut dosa, azab & neraka. Isi  provokasinya hanya foto, video  yang sama, di edit & dibumbuhi tulisan provokatif, disebarluaskan dengan narasi busuk yang mengacaukan & menyesatkan. bila dikritik, lantas emosi & berkata kotor.",negative,0.9870686531066895,2026-06-29
suharyantisantoso,2026-06-29 07:36:28+00:00,"Alhamdulillah ikut senang dgn  kemenangan anak bangsa,  semakin sukses i❤  putra terbaik 🇮🇩  Translate Alhamdulillah ikut senang dgn  kemenangan anak bangsa,  semakin sukses i❤  putra terbaik 🇮🇩",https://www.threads.com/@suharyantisantoso/post/DaKWGdiD0mt,https://www.threads.com/@rahmadhandoyo/post/DaJgA2Dk4nk,threads,False,"Alhamdulillah ikut senang dgn  kemenangan anak bangsa,  semakin sukses i❤  putra terbaik 🇮🇩  Translate Alhamdulillah ikut senang dgn  kemenangan anak bangsa,  semakin sukses i❤  putra terbaik 🇮🇩",positive,0.9584693312644958,2026-06-29
darwita176,2026-06-28 23:53:57+00:00,Saya bangga xan mainya luar biasa sampai musuh ketakutan ketika smes akan di lakukan pemain kita . Saya bangga xan mainya luar biasa sampai musuh ketakutan ketika smes akan di lakukan pemain kita .,https://www.threads.com/@darwita176/post/DaJhK2LElgT,https://www.threads.com/@rahmadhandoyo/post/DaJgA2Dk4nk,threads,False,Saya bangga xan mainya luar biasa sampai musuh ketakutan ketika smes akan di lakukan pemain kita . Saya bangga xan mainya luar biasa sampai musuh ketakutan ketika smes akan di lakukan pemain kita .,positive,0.9733816385269165,2026-06-22
oii.iky,2025-10-01 13:07:35+00:00,deket nih deket nih,https://www.threads.com/@oii.iky/post/DPRIkflkYnr,https://www.threads.com/@icacuyyyyy_/post/DPPHQA7E9u-,threads,False,deket nih deket nih,positive,0.88084477186203,2025-09-29
anton_anderson26,2025-10-01 00:03:20+00:00,Cikarang  mana sama akmsi juga hehe Cikarang  mana sama akmsi juga hehe,https://www.threads.com/@anton_anderson26/post/DPPu0csEr3j,https://www.threads.com/@icacuyyyyy_/post/DPPHQA7E9u-,threads,False,Cikarang  mana sama akmsi juga hehe Cikarang  mana sama akmsi juga hehe,neutral,0.5846162438392639,2025-09-29
denihamdani007,2025-10-01 14:06:10+00:00,Bisa kali kenalan sama anak bekasi  Translate Bisa kali kenalan sama anak bekasi,https://www.threads.com/@denihamdani007/post/DPRPRj8k2OI,https://www.threads.com/@icacuyyyyy_/post/DPPHQA7E9u-,threads,False,Bisa kali kenalan sama anak bekasi  Translate Bisa kali kenalan sama anak bekasi,neutral,0.9652462601661682,2025-09-29
rikihermawan411,2025-09-30 18:36:44+00:00,Cikarang di mananya mba Cikarang di mananya mba,https://www.threads.com/@rikihermawan411/post/DPPJcXHEvyL,https://www.threads.com/@icacuyyyyy_/post/DPPHQA7E9u-,threads,False,Cikarang di mananya mba Cikarang di mananya mba,neutral,0.9645799994468689,2025-09-29
roptangkas12,2025-10-01 02:18:55+00:00,wehh Cikarang mana tuhhh wehh Cikarang mana tuhhh,https://www.threads.com/@roptangkas12/post/DPP-VipEpN-,https://www.threads.com/@icacuyyyyy_/post/DPPHQA7E9u-,threads,False,wehh Cikarang mana tuhhh wehh Cikarang mana tuhhh,negative,0.9406272768974304,2025-09-29
degeonthreads,2025-10-01 01:08:41+00:00,syukurlah masih ada yg idup di planet ini syukurlah masih ada yg idup di planet ini,https://www.threads.com/@degeonthreads/post/DPP2TG4kzPs,https://www.threads.com/@icacuyyyyy_/post/DPPHQA7E9u-,threads,False,syukurlah masih ada yg idup di planet ini syukurlah masih ada yg idup di planet ini,positive,0.8026212453842163,2025-09-29
dika.ev,2025-09-30 23:12:03+00:00,suka malak ya suka malak ya,https://www.threads.com/@dika.ev/post/DPPo83uk8kT,https://www.threads.com/@icacuyyyyy_/post/DPPHQA7E9u-,threads,False,suka malak ya suka malak ya,negative,0.4949088394641876,2025-09-29
latifaditia11,2025-09-30 22:09:37+00:00,gua bolak balik tiap hari kesono ga nemu² ah gua bolak balik tiap hari kesono ga nemu² ah,https://www.threads.com/@latifaditia11/post/DPPhzmtEwJv,https://www.threads.com/@icacuyyyyy_/post/DPPHQA7E9u-,threads,False,gua bolak balik tiap hari kesono ga nemu² ah gua bolak balik tiap hari kesono ga nemu² ah,neutral,0.9389632940292358,2025-09-29
bprnd_,2026-06-04 05:26:47+00:00,"dipimpin sumanto aja gimana? orang indo tuh, wakilnya ntar jendral wito wkwkwkwk dipimpin sumanto aja gimana? orang indo tuh, wakilnya ntar jendral wito wkwkwkwk",https://www.threads.com/@bprnd_/post/DZJvYu3kh_E,https://www.threads.com/@boengaiyanwilson/post/DZHr31Sk4h0,threads,False,"dipimpin sumanto aja gimana? orang indo tuh, wakilnya ntar jendral wito wkwkwkwk dipimpin sumanto aja gimana? orang indo tuh, wakilnya ntar jendral wito wkwkwkwk",negative,0.9261431097984314,2026-06-01
suhadajati,2026-06-03 10:58:21+00:00,"Emang Jokowi orang Indonesia asli gitu dia kan cina kalau Anies kake nya pejuang kemerdekaan , kalau bapanya Jokowi sebagai apa coba  Translate Emang Jokowi orang Indonesia asli gitu dia kan cina kalau Anies kake nya pejuang kemerdekaan , kalau bapanya Jokowi sebagai apa coba",https://www.threads.com/@suhadajati/post/DZHwiYhkZZs,https://www.threads.com/@boengaiyanwilson/post/DZHr31Sk4h0,threads,False,"Emang Jokowi orang Indonesia asli gitu dia kan cina kalau Anies kake nya pejuang kemerdekaan , kalau bapanya Jokowi sebagai apa coba  Translate Emang Jokowi orang Indonesia asli gitu dia kan cina kalau Anies kake nya pejuang kemerdekaan , kalau bapanya Jokowi sebagai apa coba",negative,0.9754933714866638,2026-06-01
stuccokcity,2026-06-04 02:30:41+00:00,"Kualitas pemimpin Premium, nau Cina, Yaman, apapun itu gpp yg penting jgn yg KW alias karbitan ga bermutu.  Translate Kualitas pemimpin Premium, nau Cina, Yaman, apapun itu gpp yg penting jgn yg KW alias karbitan ga bermutu.",https://www.threads.com/@stuccokcity/post/DZJbO5TFHlM,https://www.threads.com/@boengaiyanwilson/post/DZHr31Sk4h0,threads,False,"Kualitas pemimpin Premium, nau Cina, Yaman, apapun itu gpp yg penting jgn yg KW alias karbitan ga bermutu.  Translate Kualitas pemimpin Premium, nau Cina, Yaman, apapun itu gpp yg penting jgn yg KW alias karbitan ga bermutu.",negative,0.9566649198532104,2026-06-01
brownsuwgaa,2026-06-04 01:16:31+00:00,Mending bu sherly ama ahok dong Mending bu sherly ama ahok dong,https://www.threads.com/@brownsuwgaa/post/DZJSvvWj9Gz,https://www.threads.com/@boengaiyanwilson/post/DZHr31Sk4h0,threads,False,Mending bu sherly ama ahok dong Mending bu sherly ama ahok dong,negative,0.7986144423484802,2026-06-01
ayupn_2,2026-06-03 17:58:44+00:00,Orang Yordania die  Translate Orang Yordania die,https://www.threads.com/@ayupn_2/post/DZIgpTLk0s3,https://www.threads.com/@boengaiyanwilson/post/DZHr31Sk4h0,threads,False,Orang Yordania die  Translate Orang Yordania die,neutral,0.9512879252433777,2026-06-01
rsvrp,2026-06-04 02:14:00+00:00,Orang indo ga menjamin indonesia maju. Ga ada jaminan patriotismenya melebihi anies Orang indo ga menjamin indonesia maju. Ga ada jaminan patriotismenya melebihi anies,https://www.threads.com/@rsvrp/post/DZJZUvdD2zD,https://www.threads.com/@boengaiyanwilson/post/DZHr31Sk4h0,threads,False,Orang indo ga menjamin indonesia maju. Ga ada jaminan patriotismenya melebihi anies Orang indo ga menjamin indonesia maju. Ga ada jaminan patriotismenya melebihi anies,negative,0.988226592540741,2026-06-01
laytitus,2026-06-04 01:19:41+00:00,yg penting bisa krj.jujur membela rakyat.bersih anti korup .pasti maju yg penting bisa krj.jujur membela rakyat.bersih anti korup .pasti maju,https://www.threads.com/@laytitus/post/DZJTG9lAQRB,https://www.threads.com/@boengaiyanwilson/post/DZHr31Sk4h0,threads,False,yg penting bisa krj.jujur membela rakyat.bersih anti korup .pasti maju yg penting bisa krj.jujur membela rakyat.bersih anti korup .pasti maju,positive,0.9583842754364014,2026-06-01
muhsina.maisun,2026-06-04 07:09:04+00:00,Wowo apakah asli jugaaaa....  Translate Wowo apakah asli jugaaaa....,https://www.threads.com/@muhsina.maisun/post/DZJ7F14Evr9,https://www.threads.com/@boengaiyanwilson/post/DZHr31Sk4h0,threads,False,Wowo apakah asli jugaaaa....  Translate Wowo apakah asli jugaaaa....,negative,0.9495022892951965,2026-06-01
agung.tranggono,2026-06-03 22:34:12+00:00,"Lebih baik dipimpin orang Yaman, dari pada dipimpin orang Asli Indonesia cuma bikin sengsara dan cuma banyak omon²  Translate Lebih baik dipimpin orang Yaman, dari pada dipimpin orang Asli Indonesia cuma bikin sengsara dan cuma banyak omon²",https://www.threads.com/@agung.tranggono/post/DZJAK5Ek1ia,https://www.threads.com/@boengaiyanwilson/post/DZHr31Sk4h0,threads,False,"Lebih baik dipimpin orang Yaman, dari pada dipimpin orang Asli Indonesia cuma bikin sengsara dan cuma banyak omon²  Translate Lebih baik dipimpin orang Yaman, dari pada dipimpin orang Asli Indonesia cuma bikin sengsara dan cuma banyak omon²",negative,0.9876167178153992,2026-06-01
destroyerofidiot,2026-06-03 14:08:16+00:00,"Mending antek Aseng Coy jutaan orang pada kerja perusahaan,pabrik Aseng.. dari Pada Yaman Gembel  Translate Mending antek Aseng Coy jutaan orang pada kerja perusahaan,pabrik Aseng.. dari Pada Yaman Gembel",https://www.threads.com/@destroyerofidiot/post/DZIGRW2mMwN,https://www.threads.com/@fajri.isba/post/DZH1PjdGa2a,threads,False,"Mending antek Aseng Coy jutaan orang pada kerja perusahaan,pabrik Aseng.. dari Pada Yaman Gembel  Translate Mending antek Aseng Coy jutaan orang pada kerja perusahaan,pabrik Aseng.. dari Pada Yaman Gembel",negative,0.9949488639831543,2026-06-01
azaleazhrb,2026-06-29 02:54:04+00:00,"Pertama, Transisi & Kecepatan Bola. Di VNL, set-up bola dari setter ke spiker itu sangat cepat (fast-paced). Bola seringkali sudah sampai di titik pukul bahkan sebelum blocker lawan sempat set posisi dengan sempurna. Ini bikin pertahanan lawan selalu dalam kondisi ""panik"" atau reaktif. Di VNL, lu ketemu Gianelli si tinggi yang fast paced setter, Micah Chirstensen si jenius yg tenang tapi agresif, sama kesukaan gw tapi lagi Hiatus adalah maestro Sekita yang presisi-nya bikin blocker ampun ampunan  Translate 2/8 Pertama, Transisi & Kecepatan Bola. Di VNL, set-up bola dari setter ke spiker itu sangat cepat (fast-paced). Bola seringkali sudah sampai di titik pukul bahkan sebelum blocker lawan sempat set posisi dengan sempurna. Ini bikin pertahanan lawan selalu dalam kondisi ""panik"" atau reaktif. Di VNL, lu ketemu Gianelli si tinggi yang fast paced setter, Micah Chirstensen si jenius yg tenang tapi agresif, sama kesukaan gw tapi lagi Hiatus adalah maestro Sekita yang presisi-nya bikin blocker ampun ampunan",https://www.threads.com/@azaleazhrb/post/DaJ1yCljy-m,https://www.threads.com/@azaleazhrb/post/DaJ1yCCD4Pq,threads,False,"Pertama, Transisi & Kecepatan Bola. Di VNL, set-up bola dari setter ke spiker itu sangat cepat (fast-paced). Bola seringkali sudah sampai di titik pukul bahkan sebelum blocker lawan sempat set posisi dengan sempurna. Ini bikin pertahanan lawan selalu dalam kondisi ""panik"" atau reaktif. Di VNL, lu ketemu Gianelli si tinggi yang fast paced setter, Micah Chirstensen si jenius yg tenang tapi agresif, sama kesukaan gw tapi lagi Hiatus adalah maestro Sekita yang presisi-nya bikin blocker ampun ampunan  Translate 2/8 Pertama, Transisi & Kecepatan Bola. Di VNL, set-up bola dari setter ke spiker itu sangat cepat (fast-paced). Bola seringkali sudah sampai di titik pukul bahkan sebelum blocker lawan sempat set posisi dengan sempurna. Ini bikin pertahanan lawan selalu dalam kondisi ""panik"" atau reaktif. Di VNL, lu ketemu Gianelli si tinggi yang fast paced setter, Micah Chirstensen si jenius yg tenang tapi agresif, sama kesukaan gw tapi lagi Hiatus adalah maestro Sekita yang presisi-nya bikin blocker ampun ampunan",negative,0.5972731709480286,2026-06-29
