index,account,postdate,tweet,link,topic_tag,comments,retweets,likes,shares,replysource
345,syaaistasya,2026-05-06T00:31:33.000Z,"Vaksin JE ini perlu banget ga ya? contoh kasusnya belum pernah denger. ragu jadinya mau vaksin atau engga huhu 1/2 Vaksin JE ini perlu banget ga ya? contoh kasusnya belum pernah denger. ragu jadinya mau vaksin atau engga huhu",https://www.threads.com/@syaaistasya/post/DX-ijEjkwq0,"",0,0,25,0,NaN
346,windaaaudina,2026-05-18T16:17:31.000Z,"Mom kalian imunisasi PCV sama rotavirus di dsa atau dipuskesmas? Kira2 kalo di dsa ada efeknya ga ya atau sama aja kalo di puskesmas juga ga ada beda nya, bulan kemarin aku imunisasi anakku dpt1 tapi ga disuruh sekalian pcv nya, malahan pcv nya disuruh bulan selanjutnya. Bantuin dong mom bedain, kalau dpt kan memang ada beda nya nah kalo pcv sama rotavirus ada bedanya ga ya  Translate Mom kalian imunisasi PCV sama rotavirus di dsa atau dipuskesmas? Kira2 kalo di dsa ada efeknya ga ya atau sama aja kalo di puskesmas juga ga ada beda nya, bulan kemarin aku imunisasi anakku dpt1 tapi ga disuruh sekalian pcv nya, malahan pcv nya disuruh bulan selanjutnya. Bantuin dong mom bedain, kalau dpt kan memang ada beda nya nah kalo pcv sama rotavirus ada bedanya ga ya",https://www.threads.com/@windaaaudina/post/DYfIWA-iZoK,"Mom Threads",0,0,0,0,NaN
347,ngabilasalama,2026-03-18T13:19:47.000Z,"ngabilasalamaVerified Tdk ada 1 org pun terbukti meninggal krn vaksin dr audit medis di Indonesia! Jgn percaya antivaksin! SESAT! Campak dpt dicegah dg imunisasi, sbg tugas bersama membangun kekebalan komunitas / herd immunity. Campak sangat menular, penyebab sakit berat & meninggal krn tidak vaksin sm sekali / tdk vaksin lengkap, gizi kurang / buruk, sanitasi buruk, komorbid berat Tdk ada 1 org pun terbukti meninggal krn vaksin dr audit medis di Indonesia! Jgn percaya antivaksin! SESAT! Campak dpt dicegah dg imunisasi, sbg tugas bersama membangun kekebalan komunitas / herd immunity. Campak sangat menular, penyebab sakit berat & meninggal krn tidak vaksin sm sekali / tdk vaksin lengkap, gizi kurang / buruk, sanitasi buruk, komorbid berat Vaksin itu fatwa MUI ada yg sudah halal & ada yang mubah. Mubah / boleh tentunya jg halal jika tidak divaksin bs cacat atau meninggal  Translate Vaksin itu fatwa MUI ada yg sudah halal & ada yang mubah. Mubah / boleh tentunya jg halal jika tidak divaksin bs cacat atau meninggal",https://www.threads.com/@ngabilasalama/post/DWBvg2JkxR1,"",0,0,0,0,NaN
348,an_kusumaa,2026-05-15T02:49:57.000Z,"Bu ibu Vaksin influenza boster yg 1th sekali wajib ga ya,ada efek sampingnya apa ndak?soalnya minggu depan jawal anakku vaksin,mohon pencerahannya... Bu ibu Vaksin influenza boster yg 1th sekali wajib ga ya,ada efek sampingnya apa ndak?soalnya minggu depan jawal anakku vaksin,mohon pencerahannya...",https://www.threads.com/@an_kusumaa/post/DYV9il1EcmU,"Vaksin influenza",0,0,0,0,NaN
349,rtdyyn_,2026-05-07T10:55:46.000Z,"Bunda bundi yg anaknya blm vaksin HMFD/flu Singapore, kl ada rejekinya mending disegerakan kataku sih.. Bunda bundi yg anaknya blm vaksin HMFD/flu Singapore, kl ada rejekinya mending disegerakan kataku sih.. Anakku udh vaksin aja msh bisa terpapar,  di kasusnya anakku dia ringan krn lentingnya ga parah masih dibawah itungan jari, cuma sariawannya lumayan banyak, itu aja rewelnya masyaallah ga tega liatnya krna menolak makan dan minum (plus gemes krn udah pasti bbnya merosot lagi, sad) Anakku udh vaksin aja msh bisa terpapar,  di kasusnya anakku dia ringan krn lentingnya ga parah masih dibawah itungan jari, cuma sariawannya lumayan banyak, itu aja rewelnya masyaallah ga tega liatnya krna menolak makan dan minum (plus gemes krn udah pasti bbnya merosot lagi, sad) Ini sekarang kasusnya lagi naik, yg udah vaksin aja lumayan efeknya apalagi belum vaksin sama sekali :’)  Translate Ini sekarang kasusnya lagi naik, yg udah vaksin aja lumayan efeknya apalagi belum vaksin sama sekali :’)",https://www.threads.com/@rtdyyn_/post/DYCOxv5EU1l,"Mom Threads",0,0,0,0,NaN
350,agitayuana,2026-05-06T13:28:41.000Z,"momm kalau abis vaksin BCG adakah efek sampingnya? terus supaya anak lebih nyaman, baiknya ngapain ya? kayak bekas suntikannya dll gituu momm kalau abis vaksin BCG adakah efek sampingnya? terus supaya anak lebih nyaman, baiknya ngapain ya? kayak bekas suntikannya dll gituu",https://www.threads.com/@agitayuana/post/DX_7e6sCaxM,"",0,0,21,0,NaN
351,dr.felixnifalo,2026-03-06T15:16:39.000Z,"Setelah jaga IGD tadi pagi, udah ketemu 3 pasien anak yang campak, 2 dari 3 pasien belum vaksin.  Untungnya bukan antivax ya, ada yang belum vaksin karena si pasien sering sakit jadi belum vaksin MR, yang satu udah vaksin…. Setelah jaga IGD tadi pagi, udah ketemu 3 pasien anak yang campak, 2 dari 3 pasien belum vaksin.  Untungnya bukan antivax ya, ada yang belum vaksin karena si pasien sering sakit jadi belum vaksin MR, yang satu udah vaksin…. ….tapi, sekitar rumahnya banyak yang campak. ….tapi, sekitar rumahnya banyak yang campak. Dan salah satu tetangganya yang kena campak, gak mau vaksin, gak mau berobat, berkeliaran pula.  Hadeh dulu aja deh.  Translate Dan salah satu tetangganya yang kena campak, gak mau vaksin, gak mau berobat, berkeliaran pula.  Hadeh dulu aja deh.",https://www.threads.com/@dr.felixnifalo/post/DVjDWWegVlZ,"RS thread",0,0,0,0,NaN
352,anindyasptksmh,2026-05-11T22:06:47.000Z,"Yay! Nal lolos vaksin DPT1 Nal imunisasi di puskesmas alhamdulillah efeknya ga begitu seburuk yang dibayangkan. Terimakasih banyak nak kerjasamanya🤍 Berikut sefruit pengalaman Nal pasca vaksin  Translate 1/11 Yay! Nal lolos vaksin DPT1 Nal imunisasi di puskesmas alhamdulillah efeknya ga begitu seburuk yang dibayangkan. Terimakasih banyak nak kerjasamanya🤍 Berikut sefruit pengalaman Nal pasca vaksin",https://www.threads.com/@anindyasptksmh/post/DYNuv6fk-Ip,"",0,0,0,0,NaN
353,nadiyaanalisa,2026-04-13T02:15:11.000Z,"Kunjungan ke 3: Imunisasi DPT 1 yang berbayar pakainya Hexaxim ya, PCV+ Rotavirus+ Polio tetes 2 pakai yang Pemerintah jadi adek kemarin imunisasi nya Mix. Total biaya nya di foto ya, Kunjungan ke 3: Imunisasi DPT 1 yang berbayar pakainya Hexaxim ya, PCV+ Rotavirus+ Polio tetes 2 pakai yang Pemerintah jadi adek kemarin imunisasi nya Mix. Total biaya nya di foto ya, Alhamdulillah kemarin imunisasi adek sama sekali gak demam mentok cuma 36,9 aja. Cuma rewel sebentar jam 5 sore (imunisasi jam setengah 1 siang) mungkin karena paha nya nyeri jd langsung diolesin minyak tawon di bekas suntikan nya abis itu udah gak rewel sama sekali dan tidur juga pules sampek besok pagi nya.  Translate Alhamdulillah kemarin imunisasi adek sama sekali gak demam mentok cuma 36,9 aja. Cuma rewel sebentar jam 5 sore (imunisasi jam setengah 1 siang) mungkin karena paha nya nyeri jd langsung diolesin minyak tawon di bekas suntikan nya abis itu udah gak rewel sama sekali dan tidur juga pules sampek besok pagi nya.",https://www.threads.com/@nadiyaanalisa/post/DXDgH7ZiaL4,"",0,0,0,0,NaN
354,endahyntsr,2026-05-03T23:28:24.000Z,"Moms yang anaknya udah vaksin varicella dan hepatitis A gimana? Ada efek pasca vaksinnya gak?  Translate Moms yang anaknya udah vaksin varicella dan hepatitis A gimana? Ada efek pasca vaksinnya gak?",https://www.threads.com/@endahyntsr/post/DX5RuwskiFr,"",0,0,0,0,NaN
355,cocholangg,2026-03-06T05:04:11.000Z,"Barusan bocil vaksin PCV 3 di Puskesmas Surabaya, pas vaksin iseng tanya ttg KLB Campak di SBY. 👩‍⚕ : dokter 😁 : ane Barusan bocil vaksin PCV 3 di Puskesmas Surabaya, pas vaksin iseng tanya ttg KLB Campak di SBY. 👩‍⚕ : dokter 😁 : ane 😁 : dok untuk kasus campak sekitar sini bagaimana? Apakah banyak? 👩‍⚕ : di Kec sini lumayan banyak pak, ada 13 kasus kemarin sebelum merebak di JKT 😁 : waduh itu parah kah dok? 👩‍⚕ : ada yg parah ada yg gak, dr 13 orang ada beberapa yang antivax dan kebetulan anaknya yg parah hingga cacat permanen. 😁 : sekarang gimana dok? Cont-  Translate 1/2 😁 : dok untuk kasus campak sekitar sini bagaimana? Apakah banyak? 👩‍⚕ : di Kec sini lumayan banyak pak, ada 13 kasus kemarin sebelum merebak di JKT 😁 : waduh itu parah kah dok? 👩‍⚕ : ada yg parah ada yg gak, dr 13 orang ada beberapa yang antivax dan kebetulan anaknya yg parah hingga cacat permanen. 😁 : sekarang gimana dok? Cont-",https://www.threads.com/@cocholangg/post/DVh9QgHEbyY,"campak",0,0,0,0,NaN
356,zetttpeee,2026-03-03T00:15:43.000Z,"Menyesal tidak imunisasi lengkap+vaksin campak💔💔😭😭😭  Translate Menyesal tidak imunisasi lengkap+vaksin campak💔💔😭😭😭",https://www.threads.com/@zetttpeee/post/DVZt3ABEjdO,"",0,0,0,0,NaN
357,ayu_feebrian,2026-05-03T00:41:34.000Z,"Bunda2 baby nya pada imunisasi influenza gak? Efek nya gmn? Trus perbedaan sama yg gak imunisasi ap ya bun?  Translate Bunda2 baby nya pada imunisasi influenza gak? Efek nya gmn? Trus perbedaan sama yg gak imunisasi ap ya bun?",https://www.threads.com/@ayu_feebrian/post/DX21TynEi28,"imunisasi",0,0,0,0,NaN
358,dokteranaksuri,2026-04-04T16:55:41.000Z,"Ada 1 vaksin pada anak yang kalau sudah terlewat, tidak bisa dikejar lagi. Padahal penyakit yang bisa terjadi menjadi 3 besar penyebab kematian pada anak. Ada 1 vaksin pada anak yang kalau sudah terlewat, tidak bisa dikejar lagi. Padahal penyakit yang bisa terjadi menjadi 3 besar penyebab kematian pada anak. Apakah vaksin itu?  Translate 1/2 Apakah vaksin itu?",https://www.threads.com/@dokteranaksuri/post/DWt5vAwE3K2,"Vaksin",0,0,0,0,NaN
359,ragilkurniawn,2026-03-03T00:14:18.000Z,"TIPS untuk seluruh aktivis antivaksin di Indonesia terutama sang Ketua Spreader @dikdik_kodarusman. TIPS untuk seluruh aktivis antivaksin di Indonesia terutama sang Ketua Spreader @dikdik_kodarusman @dikdik_kodarusman Karena sepertinya kalian sudah membentuk grup sporadis. Kalian ingin membuktikan bahwa Vaksin itu berbahaya dan tidak untuk diberikan rakyat Indonesia bukan? Karena sepertinya kalian sudah membentuk grup sporadis. Kalian ingin membuktikan bahwa Vaksin itu berbahaya dan tidak untuk diberikan rakyat Indonesia bukan? Saya berikan tipsnya agar lebih valid : Saya berikan tipsnya agar lebih valid : Pertama, Buat grup kecil isi 3-4 orang, tempatkan di setiap puskesmas. Pantau vaksinasi yang ada disana. Catat dan kumpulkan data berupa identitas yang divaksin, jenis vaksinnya apa, dan kontak.  Translate 1/3 Pertama, Buat grup kecil isi 3-4 orang, tempatkan di setiap puskesmas. Pantau vaksinasi yang ada disana. Catat dan kumpulkan data berupa identitas yang divaksin, jenis vaksinnya apa, dan kontak.",https://www.threads.com/@ragilkurniawn/post/DVZtsqIk6fJ,"",0,0,0,0,NaN
360,erikaardianap,2026-05-19T07:12:30.000Z,"Deg2 an mau vaksin HPV, apakah ada efek sampingnya teman2 ?  Dan sebelum vaksin sebaiknya persiapan apa ya ?  Translate 1/2 Deg2 an mau vaksin HPV, apakah ada efek sampingnya teman2 ?  Dan sebelum vaksin sebaiknya persiapan apa ya ?",https://www.threads.com/@erikaardianap/post/DYguxCEGhDJ,"",0,0,0,0,NaN
361,aamiifh,2026-04-25T12:00:27.000Z,"2 dsa ini favoritenya aku, tapi hari ini jadwal vaksin ke dr centa, rupanya juga dsa favoritnya ibu2 dimalang 2 dsa ini favoritenya aku, tapi hari ini jadwal vaksin ke dr centa, rupanya juga dsa favoritnya ibu2 dimalang dari awal memutuskan vaksin pakai dsa aja karena aku dan suami ga tega sama efek sampingnya ke anak, jd cari yg minim efek samping, mentok2 anak rewel karena ngilu abis di suntik dan plusnya bsa nanya2 tentang perkembangan anak dari awal memutuskan vaksin pakai dsa aja karena aku dan suami ga tega sama efek sampingnya ke anak, jd cari yg minim efek samping, mentok2 anak rewel karena ngilu abis di suntik dan plusnya bsa nanya2 tentang perkembangan anak ya meskipun waktu bayar bikin dompet papanya demam tapi insyaAllah lancar2 rejekinya ya ya meskipun waktu bayar bikin dompet papanya demam tapi insyaAllah lancar2 rejekinya ya mau vaksin dsa atau faskes lainnya, yg paling penting anak kudu vaksin  Translate mau vaksin dsa atau faskes lainnya, yg paling penting anak kudu vaksin",https://www.threads.com/@aamiifh/post/DXjco_DEXu5,"",0,0,0,0,NaN
362,luvfianti11,2026-05-16T13:35:52.000Z,"🗣️: “Ngapain vaksin? Vaksin cuma memperkaya rumah sakit.” (Kata bude² influencer yang trust issue) 🗣️: “Ngapain vaksin? Vaksin cuma memperkaya rumah sakit.” (Kata bude² influencer yang trust issue) Ini contoh korban ""NGAPAIN VAKSIN"" anaknya nggak divaksin sama sekali. Sekalinya masuk RS, anak datang udah dalam kondisi perburukan, napas tinggal satu², penurunan kesadaran. BPJS nonaktif, sementara obat Difteri juga nggak ditanggung BPJS. Tapi bersyukur tinggal di Indo, karena masih ada program Kemenkes yang nanggung obat puluhan juta itu untuk sekali masuk.  Translate 1/2 Ini contoh korban ""NGAPAIN VAKSIN"" anaknya nggak divaksin sama sekali. Sekalinya masuk RS, anak datang udah dalam kondisi perburukan, napas tinggal satu², penurunan kesadaran. BPJS nonaktif, sementara obat Difteri juga nggak ditanggung BPJS. Tapi bersyukur tinggal di Indo, karena masih ada program Kemenkes yang nanggung obat puluhan juta itu untuk sekali masuk.",https://www.threads.com/@luvfianti11/post/DYZsQUfGLF0,"VaksinAnak",0,0,0,0,NaN
363,regitapuri,2026-03-16T01:57:20.000Z,"Kirain bakal membandingkan efek vaksin ke cacarnya, malah mebandingkan efek vaksinnya ke puasa. Apa saya yg salah paham?  Translate Kirain bakal membandingkan efek vaksin ke cacarnya, malah mebandingkan efek vaksinnya ke puasa. Apa saya yg salah paham?",https://www.threads.com/@regitapuri/post/DV7X0uaE6ri,"",0,0,0,0,NaN
364,rini.rrini,2026-05-06T15:25:40.000Z,"Mom, sharing yg anaknya sudah vaksin hfmd dong, efeksampingnya apaaja? Trus dlu vaksin diusia brp?  Translate Mom, sharing yg anaknya sudah vaksin hfmd dong, efeksampingnya apaaja? Trus dlu vaksin diusia brp?",https://www.threads.com/@rini.rrini/post/DYAI3wqFFIB,"",0,0,0,0,NaN
365,evaniadillaa,2026-05-12T04:19:12.000Z,"memutuskan vaksin DPT, PCV, dan rotavirus di DSA dengan total invoice segini. Reviewnya sih alhamdulillah less drama ya, harusnya kalo ambil prevenar 13 gak demam sama sekali cuma karena aku pilih prevenar 20 yg lebih pekat jadi efek di anak agak demam di 37,6. Kasih sanmol drop langsung sembuh. Vaksin jam 9 malem sampe rumah anak tidur pules sampe pagi. Alhamdulillah di cover asuransi kantor mima nya🥰♥️ bulan depan lagi ya nak wkwkwk  Translate memutuskan vaksin DPT, PCV, dan rotavirus di DSA dengan total invoice segini. Reviewnya sih alhamdulillah less drama ya, harusnya kalo ambil prevenar 13 gak demam sama sekali cuma karena aku pilih prevenar 20 yg lebih pekat jadi efek di anak agak demam di 37,6. Kasih sanmol drop langsung sembuh. Vaksin jam 9 malem sampe rumah anak tidur pules sampe pagi. Alhamdulillah di cover asuransi kantor mima nya🥰♥️ bulan depan lagi ya nak wkwkwk",https://www.threads.com/@evaniadillaa/post/DYOZXpJCZ6X,"Mom Threads",0,0,0,0,NaN
366,laraspanjawi,2026-03-05T12:31:54.000Z,"Astaghfirullah, adek sepupu gua meninggal karena campak😭😭. Usianya baru 4 bulan, jadi blm dapat imunisasi campak. Kami sekeluarga gk antivax, tapi ttp aja bisa kena dampaknya. Persetan ya ibu2 yg antivax, hidup di mars aja sana!!!  Translate Astaghfirullah, adek sepupu gua meninggal karena campak😭😭. Usianya baru 4 bulan, jadi blm dapat imunisasi campak. Kami sekeluarga gk antivax, tapi ttp aja bisa kena dampaknya. Persetan ya ibu2 yg antivax, hidup di mars aja sana!!!",https://www.threads.com/@laraspanjawi/post/DVgLsvskksl,"",1400,0,9400,0,NaN
367,shdfh__,2026-03-06T05:11:33.000Z,"udah ngelewatin drama demam setelah vaksin. mau sombong anakku imunnya kuat jarang sakit vaksin lengkap dari posyandu #izin  Translate udah ngelewatin drama demam setelah vaksin. mau sombong anakku imunnya kuat jarang sakit vaksin lengkap dari posyandu #izin",https://www.threads.com/@shdfh__/post/DVh-Gd2E7av,"izinnn",0,0,0,0,NaN
368,fanimalkamalik,2026-03-06T01:20:54.000Z,"Ak gak antivask.. Anak pertama ku alergi parah setelah vaksin. Yg ke 2 riwayat kejang.  G lanjutkan keadaan dan harus cari alternatif untuk jaga imun tubuh . Ak dlu kerja d RS da dibagian vaksin anak.. Klo emang g memungkinkan vaksin konsulkan k dsa. G pernah nyaranin org lain antivaks.. Krn keadaan anak beda2. Alhamdulillah anak sy sehat2. Dan semogaanak kita semua sehat. Jgn jotos jotosan apalgi mom Shaming dr bu provaks dan antivask.kaget kata kata kejam gini keluar dr mulut seorang bu  Translate Ak gak antivask.. Anak pertama ku alergi parah setelah vaksin. Yg ke 2 riwayat kejang.  G lanjutkan keadaan dan harus cari alternatif untuk jaga imun tubuh . Ak dlu kerja d RS da dibagian vaksin anak.. Klo emang g memungkinkan vaksin konsulkan k dsa. G pernah nyaranin org lain antivaks.. Krn keadaan anak beda2. Alhamdulillah anak sy sehat2. Dan semogaanak kita semua sehat. Jgn jotos jotosan apalgi mom Shaming dr bu provaks dan antivask.kaget kata kata kejam gini keluar dr mulut seorang bu",https://www.threads.com/@fanimalkamalik/post/DVhjtEKkyl1,"Vaksin",0,0,0,0,NaN
369,nurullailiya890,2026-05-20T07:01:55.000Z,"Mau tanya dong moms.. atau mungkin ada Dsa yg baca semoga bisa bantu jawab.. aku bukan yg antivaksin ya tapi gini.. anakku terakhir vaksin bulan Nov 25.. di jadwalkan vaksin selanjutnya Des 25 (anakku vaksin di puskesmas) tapi sampai skrg ini, bulan Mei 2026 belom vaksin lanjutan, Karena pada hari H dia sakit, Nah aku gatau juga kenapanya.. nih anak klo ortunya bilang ""besok imunisasi"" pasti dia langsung sakit entah demam, bapil, diare dll makanya smpai skrg ga sempet vaksin..  Sampe suamiku  Translate 1/2 Mau tanya dong moms.. atau mungkin ada Dsa yg baca semoga bisa bantu jawab.. aku bukan yg antivaksin ya tapi gini.. anakku terakhir vaksin bulan Nov 25.. di jadwalkan vaksin selanjutnya Des 25 (anakku vaksin di puskesmas) tapi sampai skrg ini, bulan Mei 2026 belom vaksin lanjutan, Karena pada hari H dia sakit, Nah aku gatau juga kenapanya.. nih anak klo ortunya bilang ""besok imunisasi"" pasti dia langsung sakit entah demam, bapil, diare dll makanya smpai skrg ga sempet vaksin..  Sampe suamiku",https://www.threads.com/@nurullailiya890/post/DYjSWbOGuAc,"Mom Threads",0,0,0,0,NaN
